Price,Vol,1DayAvg,14DayAvg,30DayAvg,180DayAvg
411.89,13434.6031,417.46159999999986,458.10243323442074,459.98289875173407,605.7276070354084
413.02,7041.95488,417.1279999999999,457.93801186943557,459.89353675450803,605.5595926868781
409.16,7987.46451,416.68440000000004,457.77545994065207,459.8011234396675,605.3911525109928
409.09,7652.5501,416.29720000000003,457.601157270029,459.7186685159504,605.227553806989
409.16,5238.9564,415.98479999999995,457.4259347181002,459.6309708737866,605.0725179356631
409.02,3723.13507,415.5448,457.2525222551921,459.5443134535371,604.9261467252951
409.92,3681.1225,415.5248,457.0824925816016,459.4641192787797,604.7754686415182
411.45,7371.00139,415.60560000000004,456.91617210682426,459.38662968099885,604.626713723675
410.62,11795.1473,415.1892,456.74246290801113,459.3054091539531,604.4875306641982
404.09,10055.99214,414.5380000000001,456.550741839762,459.21431345353693,604.337620921083
401.73,3451.57141,413.7084000000001,456.37697329376795,459.1232732316228,604.1888359176116
401.9,6813.46619,412.83600000000007,456.19112759643855,459.03410540915405,604.0462161536681
401.25,10003.9678,412.0044000000001,455.9947181008896,458.9404022191402,603.8979541772738
401.14,10224.06467,411.2008,455.800504451038,458.84427184466034,603.7633950474426
402.98,7876.4797,410.57039999999995,455.6209792284861,458.7521636615812,603.6328650775282
405.1,9028.89504,409.98879999999997,455.4585756676553,458.67355062413316,603.4944920157369
409.02,6506.14513,409.55519999999996,455.3182492581597,458.600374479889,603.3629206202268
408.51,6055.67155,409.0371999999999,455.16617210682443,458.52768377253824,603.2328211062252
408.0,6322.22906,408.6548,454.9959050445099,458.44858529819703,603.1084980328626
409.11,7883.7615,408.39480000000003,454.83863501483626,458.36829403606106,602.983318676232
410.4,9605.2527,408.2096000000001,454.68086053412406,458.2925242718448,602.8626035639896
413.46,9815.64602,408.14959999999996,454.52667655786286,458.21873786407787,602.749078916917
414.04,8703.35905,408.2728000000001,454.3813946587532,458.13987517337046,602.6366165239525
413.25,12255.37445,408.40280000000007,454.2324925816019,458.0511095700417,602.528849803286
414.38,6574.71706,408.4676,454.086676557863,457.96450762829414,602.4287271464937
413.57,5718.23389,408.5348,453.9550741839758,457.8817891816922,602.3221707937975
418.57,8908.97775,408.7568,453.83807121661675,457.8066296809987,602.194089331173
418.0,11301.68347,409.1104,453.7435608308601,457.72944521497925,602.0763272390647
413.36,7319.71285,409.2812,453.6262908011864,457.6463938973648,601.9467484378612
416.09,8349.91497,409.55839999999995,453.53899109792235,457.56617198335647,601.8185859754682
416.84,5209.16548,409.87120000000004,453.45534124629035,457.4859084604717,601.7052348993283
417.26,11377.18236,410.1648,453.3801186943615,457.40680998613044,601.5954964128667
417.58,7210.08203,410.41,453.2845400593467,457.3389736477116,601.4835385327465
417.69,6396.37067,410.6927999999999,453.1915133531152,457.2703190013872,601.3719833371899
418.89,6010.35957,411.28479999999996,453.1190207715129,457.20452149791976,601.2620666512377
418.93,6821.11185,411.9728,453.02718100890155,457.1288072122055,601.1472645221008
418.23,7185.57237,412.626,452.92771513353074,457.0567822468795,601.0302915991664
417.62,3415.17052,413.2808,452.8176854599402,456.98302357836354,600.91291136311
416.62,6438.46987,413.9,452.69608308605297,456.9052843273233,600.8002661420963
415.8,5019.41811,414.4128,452.5640949554891,456.82812760055486,600.6890650312424
417.39,9302.91131,414.90439999999995,452.42590504450993,456.7537864077671,600.5857463550101
417.78,4352.01,415.25480000000005,452.3018100890203,456.67855755894607,600.4779310344824
416.44,11233.1758,415.5720000000001,452.17418397626074,456.6001248266298,600.3679148345286
414.63,3878.60144,415.8372,452.03281899109754,456.5168932038836,600.2486438324457
414.2,8422.23276,416.0408,451.918367952522,456.4307212205272,600.13082388336
408.29,10702.57859,415.95640000000014,451.77367952522235,456.3412343966714,600.006153668132
410.36,13524.9055,415.8324000000001,451.631721068249,456.2493897364772,599.8817310807678
406.46,11333.74833,415.52920000000006,451.47813056379795,456.15926490984754,599.7575514927096
404.02,11367.93815,415.1600000000001,451.3066765578633,456.0706657420251,599.6262346679005
405.02,13300.30361,414.78560000000004,451.1257270029671,455.9778224687934,599.4967900948849
407.97,8766.16526,414.56160000000006,450.9629376854596,455.8914008321776,599.3644804443411
407.32,5921.91684,414.11159999999995,450.79427299703235,455.8069348127602,599.2303263133527
405.72,5701.79067,413.62039999999996,450.6127002967357,455.72843273231626,599.1023744503583
404.6,3967.25327,413.2699999999999,450.43056379821945,455.6478779472954,598.9692108308258
405.46,6598.63073,412.8447999999999,450.25391691394634,455.5667545076284,598.8390256884975
406.06,2627.8579,412.41359999999986,450.08011869436183,455.4867822468794,598.7046771580648
407.21,4889.2154,412.0115999999999,449.9113946587534,455.40335644937596,598.571576024068
401.24,5372.17331,411.3579999999999,449.73635014836765,455.31105409153963,598.4392432307332
402.77,5535.16219,410.7612,449.55121661721034,455.2220804438281,598.310395741726
405.11,7201.6343,410.21,449.3679525222548,455.1378502080445,598.1824878500342
409.28,9481.24235,409.82400000000007,449.21083086053375,455.0531484049932,598.0524901643133
406.36,8484.34916,409.3492000000001,449.04916913946545,454.9676560332871,597.9262138393885
406.9,6713.34616,408.92040000000014,448.8892581602369,454.884133148405,597.8037560749822
405.56,4298.22427,408.478,448.71620178041485,454.80380027739255,597.6766512381389
403.49,6415.22352,407.9856,448.54436201780356,454.73097087378653,597.5467021522792
405.92,5768.38148,407.5268,448.38062314540014,454.6601386962552,597.4202453135845
408.79,5931.59413,407.16720000000004,448.21709198813005,454.59016643550626,597.2917102522559
406.74,4863.58115,406.7792,448.0516320474773,454.52011095700414,597.1628303633413
406.48,4476.48168,406.4531999999999,447.8803264094952,454.44324549237166,597.0363272390646
408.42,7120.78081,406.222,447.71572700296707,454.3675034674063,596.9138255033552
405.21,6041.26557,406.0987999999999,447.54127596439133,454.27736477115116,596.7981485767178
403.75,6557.92525,405.83439999999996,447.35584569732896,454.18868238557553,596.681805137699
405.79,5295.30167,405.8075999999999,447.1741543026702,454.1026629680998,596.5705160842393
405.63,8267.4211,405.87199999999996,446.9867655786347,454.016241331484,596.4565679240912
404.86,9580.20224,405.8656,446.8027893175071,453.92995839112336,596.346153668132
405.83,7490.20991,405.78,446.6289020771509,453.8386823855755,596.2364174959497
406.49,8180.49677,405.7468,446.4579821958453,453.75045769764205,596.1316940523026
411.95,6943.00551,405.99600000000004,446.3032937685457,453.6714147018029,596.0245406155981
412.01,7064.60374,406.29240000000004,446.1466468842727,453.5925242718445,595.9176810923394
409.66,6941.95039,406.4604,446.00839762611247,453.50965325936187,595.8137121036794
408.77,6941.58661,406.56880000000007,445.8630267062311,453.4295145631067,595.7136681323766
409.66,4218.15577,406.6668,445.7211572700293,453.3451595006934,595.6145383013189
412.1,8445.89224,407.10119999999995,445.57928783382755,453.2664771151177,595.5221985651467
411.97,8779.32691,407.4692,445.42890207715095,453.19085991678213,595.4198981717194
410.79,5243.11249,407.6964,445.2645400593468,453.112482662968,595.3248252719278
410.5,9277.60441,407.74520000000007,445.1003560830857,453.03306518723974,595.2260495255728
411.09,7631.55371,407.93440000000004,444.93038575667623,452.9509570041607,595.1295579726915
410.18,5290.43672,408.06559999999996,444.7624035608305,452.86875173370305,595.0347350150428
408.78,5572.10623,408.19440000000003,444.5883679525218,452.78671289875155,594.9359754686415
407.42,5317.79919,408.3516,444.4156973293765,452.69957004160875,594.8333533904187
406.16,7525.69796,408.3612000000001,444.2455489614239,452.61219140083205,594.7328743346446
406.71,10658.65441,408.278,444.0744807121658,452.5260194174755,594.6349132145336
407.59,5272.14639,408.31200000000007,443.90961424332306,452.43901525658794,594.5394792872019
406.34,9327.35465,408.3064,443.7430267062311,452.34976421636605,594.4483753760702
405.05,7115.5479,408.1716,443.57605341246256,452.26212205270446,594.3557926405922
405.88,4514.85501,408.1984,443.40774480712133,452.1803051317614,594.2690465170097
406.24,5504.64243,408.29799999999994,443.2434421364982,452.09466019417465,594.1864799814855
405.0,10669.38592,408.2663999999999,443.07002967359017,452.0083911234396,594.1008632261047
403.93,5514.89247,408.1984,442.91540059347153,451.91980582524263,594.0158319833369
403.79,2659.7231,408.15560000000005,442.7698219584567,451.8340638002773,593.9419578801202
404.09,10974.46561,408.08600000000007,442.6190504451036,451.7477669902911,593.8660934968756
403.85,7170.20315,407.9804000000001,442.47833827893163,451.6616643550623,593.7924461930108
401.72,6294.8236,407.57120000000003,442.34071216617195,451.57471567267675,593.7231242767876
402.77,6576.45777,407.20160000000004,442.1948367952522,451.4890429958391,593.6586507752835
405.19,5001.33522,407.0228000000001,442.0615430267062,451.40133148404993,593.6031497338579
406.14,6324.64665,406.9176,441.93124629080125,451.29116504854375,593.5311825966211
404.18,8079.77077,406.69840000000005,441.7949258160238,451.17703190013873,593.4588266604953
405.23,2928.39194,406.4236,441.6616913946588,451.06779472954224,593.3940685026614
405.08,4263.99139,406.148,441.5236498516321,450.9564355062412,593.3262948391576
405.44,7989.71962,405.9340000000001,441.3883679525223,450.8493481276005,593.2572112936821
405.11,8469.27321,405.7184000000001,441.2499109792285,450.740457697642,593.2028511918536
405.41,9480.86079,405.4912000000001,441.07884272997035,450.6313037447987,593.1495417727377
408.22,6313.06094,405.41280000000006,440.91178041543026,450.52493758668487,593.0996991437167
409.49,5444.42066,405.44120000000004,440.72528189910975,450.42061026352263,593.0583915760242
410.35,9164.07583,405.55839999999995,440.553471810089,450.317073509015,593.0084841471881
409.55,9509.57098,405.69399999999985,440.3721364985162,450.21123439667105,592.9653320990511
410.1,11029.13015,405.8295999999999,440.1855786350148,450.10776699029094,592.9260286970609
408.79,7279.78282,405.87760000000003,439.98703264094956,450.00055478502054,592.8849571858367
408.02,4598.69488,405.94480000000004,439.79655786350156,449.89371705963913,592.8302314279103
408.44,5449.13298,406.08040000000005,439.58632047477744,449.7838557558944,592.779067345522
408.87,6756.01485,406.20000000000005,439.3950148367952,449.6745769764214,592.7269752372137
408.99,7643.78921,406.31000000000006,439.1996142433234,449.5617337031897,592.6689192316594
408.46,11100.9065,406.4484,439.0090504451038,449.44965325936175,592.5956607266837
405.02,14621.04333,406.492,438.80195845697324,449.3307212205268,592.5211363110392
394.84,17244.22487,406.134,438.5589020771513,449.19746185852966,592.4407151122426
384.89,16019.51074,405.366,438.28798219584564,449.04944521497896,592.3634945614442
378.09,12023.20927,404.3356,438.00510385756667,448.89744798890416,592.2878384633187
380.7,10971.55318,403.49480000000005,437.72376854599406,448.7461997226073,592.2089770886371
378.2,12024.69013,402.51200000000006,437.43059347181014,448.5894313453535,592.1219277944922
377.21,8610.29584,401.3927999999999,437.12783382789314,448.43778085991664,592.0336149039576
377.67,8787.70299,400.25399999999996,436.8245697329376,448.28486823855735,591.9387132608196
378.25,5795.52411,399.2168,436.5159050445104,448.1389736477113,591.8477273779221
376.24,12250.81638,398.05719999999997,436.21486646884273,447.99502080443807,591.7542883591764
372.33,16042.81125,396.7472,435.8949851632047,447.841844660194,591.6632770192089
373.08,11417.57468,395.45279999999997,435.56587537091985,447.6920665742022,591.5716662809538
373.58,10361.49052,394.19160000000005,435.23783382789316,447.5436893203882,591.4896436010185
368.13,14870.43747,392.70039999999995,434.90741839762615,447.3863384188625,591.4077921777368
368.81,7171.37895,391.12399999999997,434.5844510385757,447.2267406380027,591.3204998842864
368.71,10793.79867,389.49279999999993,434.26827893175073,447.06857142857126,591.2326776209213
366.56,12337.08581,387.7411999999999,433.95439169139456,446.9102357836337,591.1442721592226
368.83,9307.8849,386.1123999999999,433.64922848664685,446.7549791955616,591.0511964822961
366.67,8978.97988,384.37519999999995,433.34400593471815,446.5943134535367,590.9569034945616
365.4,17196.14532,382.6396,433.0294658753709,446.43499306518714,590.8539828743349
363.97,12916.32184,380.8776,432.7123738872404,446.27038834951435,590.7465123813934
367.04,23622.06658,379.22159999999997,432.4050741839763,446.1109431345351,590.641356167554
354.48,16746.04388,377.046,432.06881305637984,445.9364771151176,590.5317935663044
355.75,12829.70935,374.9164,431.7251632047478,445.7668654646321,590.4238903031708
357.62,11174.19093,372.8828000000001,431.389347181009,445.6024826629678,590.3161883823191
363.01,5944.44167,371.20240000000007,431.07412462908013,445.44601941747544,590.211175653784
357.95,7988.28683,369.7268000000001,430.7290207715135,445.28072122052674,590.1089794029161
358.32,8659.99089,368.664,430.3804451038577,445.1171983356446,589.9982666049528
351.67,9219.43901,367.60720000000003,430.01032640949575,444.9420110957001,589.88768109234
355.48,7064.59397,366.59839999999997,429.6547774480715,444.7734396671286,589.7798310576259
356.78,8656.18623,365.74160000000006,429.3125519287836,444.6140083217751,589.6721036797039
358.86,6295.10008,365.0076,428.9664094955491,444.45754507628266,589.5665401527426
359.23,5902.68835,364.27,428.6194362017807,444.30429958391085,589.4675769497803
358.62,6755.47753,363.48479999999995,428.27341246290825,444.166116504854,589.3762624392505
361.49,14324.06425,362.8948,427.93275964391717,444.0315672676834,589.2790233742194
361.15,7477.10164,362.44759999999997,427.58896142433264,443.89067961165006,589.1711663966678
361.26,8995.8727,361.97479999999996,427.2463204747778,443.7561442441051,589.0619578801208
359.54,12899.44813,361.4132,426.87910979228525,443.6213869625517,588.9537491321457
360.01,8853.42859,361.08839999999987,426.5219584569736,443.48723994452115,588.8440129599634
360.22,10580.62711,360.7447999999999,426.1634124629083,443.35416088765567,588.7298542004171
359.26,9276.29432,360.36679999999996,425.79985163204776,443.23441054091506,588.6174357787553
357.63,15815.79813,360.0095999999999,425.4291097922851,443.1088904299581,588.5034876186072
353.84,18689.06665,359.4099999999999,425.0606824925819,442.9961997226072,588.3838949317291
361.37,16072.07711,359.19800000000004,424.7135905044513,442.8928848821078,588.2666211525113
365.17,11851.68467,359.18880000000007,424.3827299703268,442.78900138696224,588.1492779449205
362.49,11950.39956,359.12960000000004,424.04056379822,442.6807905686543,588.0353783846336
363.12,8813.20918,358.97280000000006,423.7068842729974,442.5735228848817,587.9203679703777
363.09,10246.30979,359.31720000000007,423.37157270029707,442.4690984743409,587.8046748437865
362.79,9035.63524,359.59880000000004,423.02997032640997,442.36920943134504,587.6858342976167
362.02,10764.26003,359.7748,422.68584569732974,442.26521497919526,587.563758389262
363.32,12597.89067,359.7872,422.3447477744811,442.16160887655997,587.4447512149968
369.34,4891.78442,360.2428,422.04008902077186,442.0625797503464,587.3242559592688
368.84,6459.20732,360.66360000000003,421.75062314540094,441.96409153952817,587.2032122193938
363.21,9484.44114,361.12519999999995,421.4565875370922,441.8608183079054,587.083175190928
365.07,11415.80004,361.50879999999995,421.1684569732941,441.7672260748957,586.9610923397362
362.0,10524.24451,361.71759999999995,420.8674183976263,441.65909847434096,586.834739643601
359.26,8624.65397,361.7336000000001,420.55958456973315,441.5493203883494,586.71023142791
359.82,8533.37691,361.75719999999995,420.2520771513355,441.44092926490976,586.5945915297383
360.5,13482.98871,361.8324,419.94617210682514,441.3415533980581,586.4778130062483
359.45,6768.19148,361.7508000000001,419.63169139465896,441.23855755894573,586.3634991900021
360.0,8448.74871,361.7048,419.32201780415454,441.1392926490983,586.245470955797
361.14,7863.53216,361.69999999999993,419.0189317507421,441.04640776699006,586.1284887757462
358.2,10234.49705,361.64639999999997,418.71418397626144,440.93858529819676,586.0081809766256
357.27,8511.05991,361.5368000000001,418.3944213649855,440.8240083217751,585.8904304559127
357.44,11392.82206,361.42560000000003,418.0766468842732,440.71348127600544,585.7810738255032
356.99,14036.44347,361.33480000000003,417.75818991097924,440.599098474341,585.6740939597314
362.1,8308.78752,361.5136,417.45991097922854,440.48557558945896,585.5634644758156
361.59,7106.37114,361.82360000000006,417.17041543026716,440.3741331484049,585.4553992131449
358.7,12360.64589,361.7168,416.86605341246303,440.2563661581135,585.3438463318676
360.35,7671.78055,361.524,416.5788130563799,440.1435228848819,585.2379356630408
356.59,10666.14315,361.288,416.2525519287834,440.0281276005547,585.1304535987039
356.87,5991.65794,361.038,415.92531157270037,439.9157281553397,585.0158366118952
356.22,8406.78302,360.7632,415.59700296735906,439.80296809986123,584.9012959962971
355.3,17229.08204,360.4636,415.25721068249254,439.68986130374464,584.7896922008794
343.01,27341.93172,359.7032,414.88821958456975,439.5606241331483,584.6788521175653
325.99,14215.904,358.21,414.4686053412463,439.4057975034673,584.564126359639
328.39,15654.24669,356.57199999999995,414.0387537091989,439.2517614424409,584.4556838694746
331.88,13628.31217,355.0935999999999,413.622284866469,439.1012205270456,584.3492918305948
327.67,8481.4047,353.672,413.19967359050463,438.93850208044364,584.2379472344365
325.96,12351.87415,352.10760000000005,412.77418397626127,438.7770319001385,584.127778292062
324.66,13216.39207,350.61400000000003,412.34602373887253,438.6184327323159,584.0215459384403
318.86,15431.63483,348.9980000000001,411.9000296735906,438.45317614424386,583.9129738486461
318.21,19847.46073,347.3336,411.45305637982193,438.2826074895975,583.7976903494562
315.18,10178.72712,345.5208,410.9937388724035,438.1106241331482,583.6847951862994
313.48,12396.9017,343.68199999999996,410.53115727002967,437.93593619972233,583.5679194630872
315.56,11299.9515,341.9044,410.0708011869436,437.77130374479873,583.4479495487155
316.51,11882.53375,340.1192,409.61563798219584,437.61110957004144,583.32909743115
316.05,11839.1991,338.43320000000006,409.1571216617212,437.44773925104005,583.2055241842164
316.28,9811.13065,336.7936000000001,408.70080118694364,437.2853398058251,583.0817681092337
314.24,16845.06222,335.0656000000001,408.24261127596435,437.12475728155323,582.9607822263362
308.08,12341.06254,333.10920000000004,407.7694362017803,436.9563384188626,582.8408840546167
306.72,13587.16959,330.894,407.2927002967358,436.7841054091538,582.7182550335568
311.64,12360.5312,328.89599999999996,406.83706231453993,436.62088765603323,582.5979796343437
308.79,15993.85082,326.8996000000001,406.37596439169135,436.4537725381414,582.4773570932653
306.51,32216.31546,324.74600000000004,405.9110979228487,436.2821775312065,582.3549548715571
325.98,16805.04872,323.52160000000003,405.4966172106825,436.13355062413297,582.2380374913212
322.93,13541.66418,322.164,405.0738575667655,435.9839528432731,582.1256445267296
322.45,11155.55439,320.81320000000005,404.64827893175084,435.8352011095699,582.0099259430684
325.12,8965.72513,319.606,404.23222551928797,435.6924965325935,581.8931011339964
324.28,7947.00105,318.8568,403.8171513353117,435.5499445214979,581.7717935663037
327.28,23510.16466,318.9084,403.4105637982197,435.4132316227462,581.6518977088632
317.49,14246.47878,318.4724,402.96816023738876,435.26554785020807,581.5299259430682
319.64,7812.58978,317.9828,402.5266172106827,435.11090152565885,581.41066882666
318.83,15466.30435,317.6292,402.0835608308608,434.95378640776704,581.2895672298074
321.21,11726.8877,317.43919999999997,401.6447774480714,434.79859916782254,581.1681161768104
321.89,7074.9198,317.3284,401.2114243323444,434.64104022191407,581.0421707937971
321.12,4129.59309,317.4188,400.78065281899126,434.4786546463246,580.9157232122188
326.06,2911.22409,317.7328,400.3685163204749,434.32658807212215,580.7894978014343
325.9,4518.45251,318.16159999999996,399.9519881305638,434.17287101248286,580.666836380467
325.2,6361.35427,318.63039999999995,399.5359347181009,434.02115117891833,580.5412196250865
323.0,3292.56851,318.92799999999994,399.11611275964395,433.8624826629682,580.4176880351766
322.01,2639.90388,319.14799999999997,398.69581602373887,433.7031067961167,580.2972112936816
322.2,2997.74868,319.394,398.27406528189914,433.5435783633843,580.1734436473034
322.14,6751.37357,319.6284,397.85317507418404,433.3842024965328,580.0496088868315
317.51,3268.99964,319.7592,397.4163204747776,433.2176837725383,579.9227910205967
318.65,3958.25782,320.182,396.9800593471811,433.0483495145633,579.7975283499186
319.27,4872.50487,320.68399999999997,396.54887240356084,432.88466019417496,579.6705970840078
322.09,4755.21171,321.102,396.1215133531157,432.72520110957026,579.5435061328391
322.09,4168.16815,321.634,395.690652818991,432.5635228848824,579.4177019208511
320.15,1752.20413,322.1796,395.2633531157267,432.40049930651907,579.2907984262896
320.35,11370.22198,321.9544,394.8340652818989,432.23864077669924,579.1644295302008
320.27,3008.56897,321.848,394.401602373887,432.07947295423054,579.0382619763938
320.05,2484.68785,321.752,393.9669139465873,431.92790568654675,578.9154547558427
320.61,2415.03452,321.57160000000005,393.53655786350123,431.77524271844686,578.7929391344587
319.22,3541.54129,321.36920000000003,393.10364985163176,431.6189736477118,578.6687132608184
317.96,2103.98983,320.9964,392.665014836795,431.46119278779497,578.5473732932185
319.08,11114.43188,321.06,392.22786350148345,431.30398058252456,578.4265332099043
318.99,11285.92812,321.03399999999993,391.79961424332316,431.14626907073534,578.304100902568
318.91,5368.03587,321.0372,391.3601780415429,430.9865603328713,578.1829159916679
319.63,7220.0141,320.974,390.9254896142432,430.82839112344004,578.0635524184208
318.19,9906.89689,320.82599999999996,390.4904451038575,430.6724410540919,577.9459685258034
314.65,16056.68745,320.5672,390.04504451038565,430.5105686546467,577.8260472112928
316.15,9335.31892,320.17079999999993,389.60513353115715,430.348973647712,577.7059708400825
317.59,17952.65328,319.8384,389.17332344213634,430.1910124826635,577.5843832446185
318.9,10272.07472,319.5863999999999,388.7419584569731,430.0336754507633,577.4626128211053
319.08,10925.98125,319.42959999999994,388.3148071216616,429.87689320388404,577.34017819949
319.71,12939.38676,319.33759999999995,387.8951038575666,429.723370319002,577.220636426752
318.63,11281.0235,319.19479999999993,387.4721364985162,429.56686546463294,577.0997454292979
319.14,15627.48507,319.0748,387.04940652818976,429.40943134535416,576.9782249479276
317.66,8197.62591,319.08079999999995,386.62649851632034,429.248710124827,576.8572737792168
315.31,32478.39023,318.94719999999995,386.1999999999998,429.0841054091543,576.7349687572312
300.4,25137.38153,318.19239999999996,385.72091988130546,428.8961719833568,576.6075538069882
293.93,33137.48317,317.066,385.23905044510366,428.6985714285717,576.4809581115472
288.93,17974.63425,315.7396,384.74700296735887,428.49363384188666,576.3528373061781
288.86,14809.80085,314.48800000000006,384.2733234421363,428.289084604716,576.2249247859281
288.64,5410.63599,313.2196,383.79362017804135,428.0885298196952,576.0959014117092
288.18,4608.87045,311.93600000000004,383.30091988130545,427.8850208044386,575.9661189539449
287.32,9988.3463,310.62680000000006,382.80569732937664,427.6799029126216,575.8362254107835
283.62,4580.14582,309.14720000000005,382.3011572700295,427.47131761442466,575.7045568155509
283.81,22876.39233,307.73080000000004,381.79118694361995,427.26400832177546,575.5707475121491
271.11,34563.62498,305.8568,381.2419881305635,427.03919556172,575.4324554501263
256.8,45983.61889,303.36560000000003,380.65332344213624,426.79552011095717,575.2920365656088
262.06,19905.55926,301.08840000000004,380.08465875370894,426.5599306518725,575.1513445961571
267.2,24685.56762,299.02,379.53501483679497,426.33090152565893,575.0129969914361
268.54,18624.70437,296.9764,378.99421364985136,426.10223300970887,574.8767669520934
265.45,19736.185,294.8668,378.4427893175071,425.86592233009725,574.7391275167774
261.72,20352.45061,292.7496,377.87910979228457,425.6230790568656,574.5973432075898
269.22,16414.69057,290.87239999999997,377.3408605341243,425.39098474341205,574.4538625318204
264.35,19050.86562,288.74280000000005,376.7910089020769,425.151997226075,574.3093010877101
265.65,15844.23786,286.61280000000005,376.25554896142404,424.91098474341203,574.1659824114778
262.78,17398.67655,284.3608,375.7159050445101,424.66497919556184,574.01778060634
260.8,18625.22672,282.00440000000003,375.2045103857564,424.4102496532594,573.8678130062474
265.43,13188.30224,279.87640000000005,374.69169139465845,424.1583079056866,573.7180050914129
263.75,25065.59659,277.6608,374.18783382789286,423.9077808599169,573.5686276324914
253.24,22338.49666,275.084,373.661543026706,423.6395839112345,573.417912520249
259.71,18530.45085,272.86,373.15388724035586,423.3808737864079,573.2687016894228
257.27,14913.63907,271.13480000000004,372.6413353115725,423.1095977808601,573.1187202036556
255.0,12753.07209,269.5776,372.11364985163186,422.8376282940362,572.9648206433686
257.31,14416.20224,268.31280000000004,371.59192878338257,422.57094313453547,572.8116662809525
260.62,15412.56182,267.1832,371.0801483679522,422.30883495145645,572.6624647072427
258.68,11838.90564,265.9848,370.5574183976258,422.04335644937606,572.5121939365879
262.37,15984.61805,264.9524,370.05427299703234,421.7792094313455,572.358317519092
265.9,26670.72978,264.0956,369.56225519287796,421.5202912621361,572.2052302707699
278.47,25590.52563,263.8896,369.1106528189907,421.28295423023593,572.0533603332553
282.71,16111.91267,263.8456,368.6670623145397,421.051220527046,571.9034043045584
282.37,28545.90101,264.29600000000005,368.2237388724032,420.821192787795,571.753054848414
286.0,16852.86284,265.464,367.83830860534084,420.5992649098477,571.6019995371435
285.39,17071.5398,266.3972,367.44798219584527,420.3761303744801,571.44994677158
286.0,15708.48955,267.1492,367.05786350148327,420.15190013869653,571.3043739875022
279.77,14126.22872,267.5984,366.65186943620137,419.9199029126216,571.1571696366575
280.33,18168.64973,268.1936,366.242670623145,419.68682385575613,571.0117935663034
283.93,14834.62868,269.08200000000005,365.83599406528145,419.4502496532595,570.8643577875484
285.77,11881.90001,269.744,365.4332344213646,419.2184882108185,570.7173478361483
282.24,13512.34849,270.45959999999997,365.0066765578631,418.9801941747574,570.5657579264052
280.12,14643.70418,271.0384,364.5805934718097,418.72110957004173,570.4144364730381
283.88,12916.6558,271.8824000000001,364.16534124629044,418.46461858529835,570.2641309881965
284.74,15853.31764,272.84,363.7514243323438,418.20281553398064,570.1140870168937
282.7,12313.95446,273.5308,363.3343916913942,417.9396393897366,569.9646285582035
287.84,29709.26238,274.4944,362.9293471810085,417.6853259361999,569.8170330941906
293.58,25776.78374,276.108,362.5481899109788,417.43481276005565,569.6711363110387
304.29,20703.93836,277.89119999999997,362.2008011869432,417.199916782247,569.5291136311035
299.88,16812.26405,279.59559999999993,361.84362017804114,416.96083217753136,569.3832168479514
297.59,23709.10395,281.2992,361.48403560830815,416.7114840499308,569.2381208053687
288.0,15890.7165,282.5268,361.10133531157226,416.4537725381416,569.0875445498723
287.42,16793.70161,283.5988,360.70786350148325,416.1891400832179,568.9358250404994
289.28,15658.66744,284.8228,360.34839762611233,415.93005547850225,568.7845753297842
286.48,25433.58432,285.7871999999999,359.98356083086014,415.66735090152577,568.6345822726215
281.46,13261.78971,286.40959999999995,359.5694065281895,415.398502080444,568.4860194399439
283.24,11594.0147,286.6004,359.16249258160207,415.1276976421638,568.3360865540378
281.11,14020.27417,286.5364,358.7430267062312,414.85212205270466,568.1901411710247
283.94,13524.44037,286.59919999999994,358.32827893175045,414.58507628294046,568.0467600092566
281.58,9158.70182,286.4223999999999,357.9114836795249,414.31178918169223,567.8986669752367
283.23,7855.58603,286.336,357.5019881305635,414.03898751733715,567.7513445961577
283.69,7324.81724,286.24359999999996,357.1012462908009,413.77435506241346,567.6047026151347
283.62,16061.73164,286.39759999999995,356.69762611275934,413.51273231622764,567.456908123119
289.27,11047.32051,286.75519999999995,356.31011869436173,413.2592787794732,567.3098750289278
290.4,13778.1355,287.01399999999995,355.9212166172104,413.0048821081833,567.1634621615361
291.23,17918.13671,287.2323999999999,355.5463501483677,412.7503190013872,567.0154269844937
295.56,12691.15635,287.76519999999994,355.19011869436173,412.5051733703192,566.8681393196013
295.31,18094.95396,288.3728,354.83486646884245,412.25807212205297,566.7200995140008
287.48,14346.64124,288.5168,354.45658753709176,412.0090291262139,566.5698981717189
292.22,4809.82685,288.81600000000003,354.10424332344195,411.76581137309313,566.4217889377455
288.32,7879.91165,289.0408,353.7431750741838,411.51797503467424,566.2721661652392
291.44,5906.64531,289.18479999999994,353.38317507418384,411.2717614424413,566.1228164776668
290.06,6821.50234,289.044,353.0216617210681,411.01805825242747,565.9733279333484
291.0,3751.71561,288.5124,352.6595845697328,410.76834951456334,565.822501735709
291.99,2833.48143,288.19679999999994,352.31189910979214,410.4845769764218,565.6728581346907
291.32,10089.52199,287.946,351.9624332344212,410.1904715672679,565.5225364498955
283.11,5889.07501,287.7504,351.5883976261127,409.8917753120666,565.3685720897935
284.81,3457.47529,287.646,351.21982195845686,409.5932177531207,565.2148738717884
285.1,3548.39967,287.47880000000004,350.8494362017803,409.2912898751734,565.0593496875719
286.84,5384.21425,287.4932,350.4796735905043,408.99596393897366,564.9028303633413
292.08,6008.69902,287.918,350.1279228486646,408.7091262135923,564.7486415181667
