Column1,Price,Earnings,Column2,,,,Price,Column2
11/24/2017 14:00,8162.16,150,6300,,,11/24/2017 14:00,8162.16,6300
11/24/2017 15:00,8214.98,151,6342,,,11/24/2017 15:00,8214.98,6342
11/24/2017 16:00,8149.99,150,6300,,,11/24/2017 16:00,8149.99,6300
11/24/2017 17:00,8221.17,152,6384,,,11/24/2017 17:00,8221.17,6384
11/24/2017 18:00,8162.11,150,6300,,,11/24/2017 18:00,8162.11,6300
11/24/2017 19:00,8138.99,150,6300,,,11/24/2017 19:00,8138.99,6300
11/24/2017 20:00,8131.51,150,6300,,,11/24/2017 20:00,8131.51,6300
11/24/2017 21:00,8132.02,150,6300,,,11/24/2017 21:00,8132.02,6300
11/24/2017 22:00,8156.8,150,6300,,,11/24/2017 22:00,8156.8,6300
11/24/2017 23:00,8168.82,151,6342,,,11/24/2017 23:00,8168.82,6342
11/25/2017 00:00,8187.04,151,6342,,,11/25/2017 00:00,8187.04,6342
11/25/2017 01:00,8220,151,6342,,,11/25/2017 01:00,8220,6342
11/25/2017 02:00,8219.98,151,6342,,,11/25/2017 02:00,8219.98,6342
11/25/2017 03:00,8280,153,6426,,,11/25/2017 03:00,8280,6426
11/25/2017 04:00,8343.47,154,6468,,,11/25/2017 04:00,8343.47,6468
11/25/2017 05:00,8383.79,155,6510,,,11/25/2017 05:00,8383.79,6510
11/25/2017 06:00,8391.71,155,6510,,,11/25/2017 06:00,8391.71,6510
11/25/2017 07:00,8419.54,155,6510,,,11/25/2017 07:00,8419.54,6510
11/25/2017 08:00,8498.99,157,6594,,,11/25/2017 08:00,8498.99,6594
11/25/2017 09:00,8534.99,157,6594,,,11/25/2017 09:00,8534.99,6594
11/25/2017 10:00,8472.78,156,6552,,,11/25/2017 10:00,8472.78,6552
11/25/2017 11:00,8542.98,157,6594,,,11/25/2017 11:00,8542.98,6594
11/25/2017 12:00,8560.06,158,6636,,,11/25/2017 12:00,8560.06,6636
11/25/2017 13:00,8572.16,158,6636,,,11/25/2017 13:00,8572.16,6636
11/25/2017 14:00,8534.98,157,6594,,,11/25/2017 14:00,8534.98,6594
11/25/2017 15:00,8545.98,157,6594,,,11/25/2017 15:00,8545.98,6594
11/25/2017 16:00,8570.16,158,6636,,,11/25/2017 16:00,8570.16,6636
11/25/2017 17:00,8617.2,159,6678,,,11/25/2017 17:00,8617.2,6678
11/25/2017 18:00,8629.95,159,6678,,,11/25/2017 18:00,8629.95,6678
11/25/2017 19:00,8700.04,160,6720,,,11/25/2017 19:00,8700.04,6720
11/25/2017 20:00,8749.92,161,6762,,,11/25/2017 20:00,8749.92,6762
11/25/2017 21:00,8721.8,161,6762,,,11/25/2017 21:00,8721.8,6762
11/25/2017 22:00,8700.03,160,6720,,,11/25/2017 22:00,8700.03,6720
11/25/2017 23:00,8805.88,162,6804,,,11/25/2017 23:00,8805.88,6804
11/26/2017 00:00,8850.6,163,6846,,,11/26/2017 00:00,8850.6,6846
11/26/2017 01:00,8821.98,163,6846,,,11/26/2017 01:00,8821.98,6846
11/26/2017 02:00,8936,165,6930,,,11/26/2017 02:00,8936,6930
11/26/2017 03:00,8884,164,6888,,,11/26/2017 03:00,8884,6888
11/26/2017 04:00,8808,162,6804,,,11/26/2017 04:00,8808,6804
11/26/2017 05:00,8848.87,163,6846,,,11/26/2017 05:00,8848.87,6846
11/26/2017 06:00,8874.33,164,6888,,,11/26/2017 06:00,8874.33,6888
11/26/2017 07:00,8903.03,164,6888,,,11/26/2017 07:00,8903.03,6888
11/26/2017 08:00,8917.52,164,6888,,,11/26/2017 08:00,8917.52,6888
11/26/2017 09:00,8952.02,165,6930,,,11/26/2017 09:00,8952.02,6930
11/26/2017 10:00,8945.06,165,6930,,,11/26/2017 10:00,8945.06,6930
11/26/2017 11:00,9078,167,7014,,,11/26/2017 11:00,9078,7014
11/26/2017 12:00,9208,170,7140,,,11/26/2017 12:00,9208,7140
11/26/2017 13:00,9118.98,168,7056,,,11/26/2017 13:00,9118.98,7056
11/26/2017 14:00,9325,172,7224,,,11/26/2017 14:00,9325,7224
11/26/2017 15:00,9099.98,168,7056,,,11/26/2017 15:00,9099.98,7056
11/26/2017 16:00,9108.7,168,7056,,,11/26/2017 16:00,9108.7,7056
11/26/2017 17:00,9144.95,169,7098,,,11/26/2017 17:00,9144.95,7098
11/26/2017 18:00,9160.65,169,7098,,,11/26/2017 18:00,9160.65,7098
11/26/2017 19:00,9128,168,7056,,,11/26/2017 19:00,9128,7056
11/26/2017 20:00,9490.01,175,7350,,,11/26/2017 20:00,9490.01,7350
11/26/2017 21:00,9521.44,175,7350,,,11/26/2017 21:00,9521.44,7350
11/26/2017 22:00,9409.34,173,7266,,,11/26/2017 22:00,9409.34,7266
11/26/2017 23:00,9473.99,175,7350,,,11/26/2017 23:00,9473.99,7350
11/27/2017 00:00,9532.55,176,7392,,,11/27/2017 00:00,9532.55,7392
11/27/2017 01:00,9513.49,175,7350,,,11/27/2017 01:00,9513.49,7350
11/27/2017 02:00,9539.97,176,7392,,,11/27/2017 02:00,9539.97,7392
11/27/2017 03:00,9640.02,178,7476,,,11/27/2017 03:00,9640.02,7476
11/27/2017 04:00,9650,178,7476,,,11/27/2017 04:00,9650,7476
11/27/2017 05:00,9295.04,171,7182,,,11/27/2017 05:00,9295.04,7182
11/27/2017 06:00,9455.98,174,7308,,,11/27/2017 06:00,9455.98,7308
11/27/2017 07:00,9485.02,175,7350,,,11/27/2017 07:00,9485.02,7350
11/27/2017 08:00,9505,175,7350,,,11/27/2017 08:00,9505,7350
11/27/2017 09:00,9504.01,175,7350,,,11/27/2017 09:00,9504.01,7350
11/27/2017 10:00,9599.96,177,7434,,,11/27/2017 10:00,9599.96,7434
11/27/2017 11:00,9567.99,176,7392,,,11/27/2017 11:00,9567.99,7392
11/27/2017 12:00,9485.19,175,7350,,,11/27/2017 12:00,9485.19,7350
11/27/2017 13:00,9479,175,7350,,,11/27/2017 13:00,9479,7350
11/27/2017 14:00,9455.23,174,7308,,,11/27/2017 14:00,9455.23,7308
11/27/2017 15:00,9499.99,175,7350,,,11/27/2017 15:00,9499.99,7350
11/27/2017 16:00,9568.2,176,7392,,,11/27/2017 16:00,9568.2,7392
11/27/2017 17:00,9600.19,177,7434,,,11/27/2017 17:00,9600.19,7434
11/27/2017 18:00,9620,177,7434,,,11/27/2017 18:00,9620,7434
11/27/2017 19:00,9650,178,7476,,,11/27/2017 19:00,9650,7476
11/27/2017 20:00,9674.61,178,7476,,,11/27/2017 20:00,9674.61,7476
11/27/2017 21:00,9613.86,177,7434,,,11/27/2017 21:00,9613.86,7434
11/27/2017 22:00,9600,177,7434,,,11/27/2017 22:00,9600,7434
11/27/2017 23:00,9712.07,179,7518,,,11/27/2017 23:00,9712.07,7518
11/28/2017 00:00,9795,181,7602,,,11/28/2017 00:00,9795,7602
11/28/2017 01:00,9869.81,182,7644,,,11/28/2017 01:00,9869.81,7644
11/28/2017 02:00,9816.98,181,7602,,,11/28/2017 02:00,9816.98,7602
11/28/2017 03:00,9816.98,181,7602,,,11/28/2017 03:00,9816.98,7602
11/28/2017 04:00,9809.96,181,7602,,,11/28/2017 04:00,9809.96,7602
11/28/2017 05:00,9849.11,182,7644,,,11/28/2017 05:00,9849.11,7644
11/28/2017 06:00,9800.04,181,7602,,,11/28/2017 06:00,9800.04,7602
11/28/2017 07:00,9919.61,183,7686,,,11/28/2017 07:00,9919.61,7686
11/28/2017 08:00,9863.98,182,7644,,,11/28/2017 08:00,9863.98,7644
11/28/2017 09:00,9725.02,179,7518,,,11/28/2017 09:00,9725.02,7518
11/28/2017 10:00,9860.98,182,7644,,,11/28/2017 10:00,9860.98,7644
11/28/2017 11:00,9833.98,181,7602,,,11/28/2017 11:00,9833.98,7602
11/28/2017 12:00,9865.03,182,7644,,,11/28/2017 12:00,9865.03,7644
11/28/2017 13:00,9872.14,182,7644,,,11/28/2017 13:00,9872.14,7644
11/28/2017 14:00,9917.97,183,7686,,,11/28/2017 14:00,9917.97,7686
11/28/2017 15:00,9899.98,182,7644,,,11/28/2017 15:00,9899.98,7644
11/28/2017 16:00,9840.01,181,7602,,,11/28/2017 16:00,9840.01,7602
11/28/2017 17:00,9875.24,182,7644,,,11/28/2017 17:00,9875.24,7644
11/28/2017 18:00,9897.91,182,7644,,,11/28/2017 18:00,9897.91,7644
11/28/2017 19:00,9896.79,182,7644,,,11/28/2017 19:00,9896.79,7644
11/28/2017 20:00,9918,183,7686,,,11/28/2017 20:00,9918,7686
11/28/2017 21:00,10003.98,184,7728,,,11/28/2017 21:00,10003.98,7728
11/28/2017 22:00,10122.42,187,7854,,,11/28/2017 22:00,10122.42,7854
11/28/2017 23:00,10249.03,189,7938,,,11/28/2017 23:00,10249.03,7938
11/29/2017 00:00,10403.03,192,8064,,,11/29/2017 00:00,10403.03,8064
11/29/2017 01:00,10001.51,184,7728,,,11/29/2017 01:00,10001.51,7728
11/29/2017 02:00,10250,189,7938,,,11/29/2017 02:00,10250,7938
11/29/2017 03:00,10429.98,192,8064,,,11/29/2017 03:00,10429.98,8064
11/29/2017 04:00,10593.99,195,8190,,,11/29/2017 04:00,10593.99,8190
11/29/2017 05:00,10679.98,197,8274,,,11/29/2017 05:00,10679.98,8274
11/29/2017 06:00,10828.79,200,8400,,,11/29/2017 06:00,10828.79,8400
11/29/2017 07:00,10798.53,199,8358,,,11/29/2017 07:00,10798.53,8358
11/29/2017 08:00,10901.11,201,8442,,,11/29/2017 08:00,10901.11,8442
11/29/2017 09:00,11249.5,207,8694,,,11/29/2017 09:00,11249.5,8694
11/29/2017 10:00,11058.06,204,8568,,,11/29/2017 10:00,11058.06,8568
11/29/2017 11:00,10764.49,198,8316,,,11/29/2017 11:00,10764.49,8316
11/29/2017 12:00,10676.5,197,8274,,,11/29/2017 12:00,10676.5,8274
11/29/2017 13:00,10310.02,190,7980,,,11/29/2017 13:00,10310.02,7980
11/29/2017 14:00,10064.02,185,7770,,,11/29/2017 14:00,10064.02,7770
11/29/2017 15:00,9300,171,7182,,,11/29/2017 15:00,9300,7182
11/29/2017 16:00,9199.99,170,7140,,,11/29/2017 16:00,9199.99,7140
11/29/2017 17:00,9884.5,182,7644,,,11/29/2017 17:00,9884.5,7644
11/29/2017 18:00,9876.02,182,7644,,,11/29/2017 18:00,9876.02,7644
11/29/2017 19:00,9687.88,179,7518,,,11/29/2017 19:00,9687.88,7518
11/29/2017 20:00,9923.55,183,7686,,,11/29/2017 20:00,9923.55,7686
11/29/2017 21:00,10420.65,192,8064,,,11/29/2017 21:00,10420.65,8064
11/29/2017 22:00,10400,192,8064,,,11/29/2017 22:00,10400,8064
11/29/2017 23:00,10404.99,192,8064,,,11/29/2017 23:00,10404.99,8064
11/30/2017 00:00,10447.53,193,8106,,,11/30/2017 00:00,10447.53,8106
11/30/2017 01:00,10284.47,190,7980,,,11/30/2017 01:00,10284.47,7980
11/30/2017 02:00,10024.97,185,7770,,,11/30/2017 02:00,10024.97,7770
11/30/2017 03:00,10051.56,185,7770,,,11/30/2017 03:00,10051.56,7770
11/30/2017 04:00,10210.15,188,7896,,,11/30/2017 04:00,10210.15,7896
11/30/2017 05:00,10056.01,185,7770,,,11/30/2017 05:00,10056.01,7770
11/30/2017 06:00,9402.17,173,7266,,,11/30/2017 06:00,9402.17,7266
11/30/2017 07:00,9610.01,177,7434,,,11/30/2017 07:00,9610.01,7434
11/30/2017 08:00,9738.2,179,7518,,,11/30/2017 08:00,9738.2,7518
11/30/2017 09:00,9035,167,7014,,,11/30/2017 09:00,9035,7014
11/30/2017 10:00,9285.96,171,7182,,,11/30/2017 10:00,9285.96,7182
11/30/2017 11:00,8979.99,165,6930,,,11/30/2017 11:00,8979.99,6930
11/30/2017 12:00,9118.96,168,7056,,,11/30/2017 12:00,9118.96,7056
11/30/2017 13:00,9357.02,172,7224,,,11/30/2017 13:00,9357.02,7224
11/30/2017 14:00,9454.88,174,7308,,,11/30/2017 14:00,9454.88,7308
11/30/2017 15:00,9761.02,180,7560,,,11/30/2017 15:00,9761.02,7560
11/30/2017 16:00,9358.39,172,7224,,,11/30/2017 16:00,9358.39,7224
11/30/2017 17:00,9630,177,7434,,,11/30/2017 17:00,9630,7434
11/30/2017 18:00,9728.11,179,7518,,,11/30/2017 18:00,9728.11,7518
11/30/2017 19:00,9837,181,7602,,,11/30/2017 19:00,9837,7602
11/30/2017 20:00,9685.02,178,7476,,,11/30/2017 20:00,9685.02,7476
11/30/2017 21:00,9634,178,7476,,,11/30/2017 21:00,9634,7476
11/30/2017 22:00,9702,179,7518,,,11/30/2017 22:00,9702,7518
11/30/2017 23:00,9666.28,178,7476,,,11/30/2017 23:00,9666.28,7476
12/1/2017 00:00,9832.55,181,7602,,,12/1/2017 00:00,9832.55,7602
12/1/2017 01:00,9575.04,176,7392,,,12/1/2017 01:00,9575.04,7392
12/1/2017 02:00,9437.99,174,7308,,,12/1/2017 02:00,9437.99,7308
12/1/2017 03:00,9540,176,7392,,,12/1/2017 03:00,9540,7392
12/1/2017 04:00,9780.63,180,7560,,,12/1/2017 04:00,9780.63,7560
12/1/2017 05:00,9984.02,184,7728,,,12/1/2017 05:00,9984.02,7728
12/1/2017 06:00,9760.09,180,7560,,,12/1/2017 06:00,9760.09,7560
12/1/2017 07:00,9960.01,184,7728,,,12/1/2017 07:00,9960.01,7728
12/1/2017 08:00,10120.34,187,7854,,,12/1/2017 08:00,10120.34,7854
12/1/2017 09:00,10659.25,196,8232,,,12/1/2017 09:00,10659.25,8232
12/1/2017 10:00,10439.98,192,8064,,,12/1/2017 10:00,10439.98,8064
12/1/2017 11:00,10460,193,8106,,,12/1/2017 11:00,10460,8106
12/1/2017 12:00,10533.06,194,8148,,,12/1/2017 12:00,10533.06,8148
12/1/2017 13:00,10392.81,192,8064,,,12/1/2017 13:00,10392.81,8064
12/1/2017 14:00,10459.01,193,8106,,,12/1/2017 14:00,10459.01,8106
12/1/2017 15:00,10529.1,194,8148,,,12/1/2017 15:00,10529.1,8148
12/1/2017 16:00,10700.72,197,8274,,,12/1/2017 16:00,10700.72,8274
12/1/2017 17:00,10832.79,200,8400,,,12/1/2017 17:00,10832.79,8400
12/1/2017 18:00,10751.04,198,8316,,,12/1/2017 18:00,10751.04,8316
12/1/2017 19:00,10775.04,199,8358,,,12/1/2017 19:00,10775.04,8358
12/1/2017 20:00,10904,201,8442,,,12/1/2017 20:00,10904,8442
12/1/2017 21:00,11041,203,8526,,,12/1/2017 21:00,11041,8526
12/1/2017 22:00,11033.93,203,8526,,,12/1/2017 22:00,11033.93,8526
12/1/2017 23:00,10895.68,201,8442,,,12/1/2017 23:00,10895.68,8442
12/2/2017 00:00,10810,199,8358,,,12/2/2017 00:00,10810,8358
12/2/2017 01:00,10885.81,201,8442,,,12/2/2017 01:00,10885.81,8442
12/2/2017 02:00,10856,200,8400,,,12/2/2017 02:00,10856,8400
12/2/2017 03:00,10926.38,201,8442,,,12/2/2017 03:00,10926.38,8442
12/2/2017 04:00,10959.99,202,8484,,,12/2/2017 04:00,10959.99,8484
12/2/2017 05:00,11130.21,205,8610,,,12/2/2017 05:00,11130.21,8610
12/2/2017 06:00,11094.99,204,8568,,,12/2/2017 06:00,11094.99,8568
12/2/2017 07:00,10949,202,8484,,,12/2/2017 07:00,10949,8484
12/2/2017 08:00,11079.9,204,8568,,,12/2/2017 08:00,11079.9,8568
12/2/2017 09:00,10992.01,203,8526,,,12/2/2017 09:00,10992.01,8526
12/2/2017 10:00,10844.55,200,8400,,,12/2/2017 10:00,10844.55,8400
12/2/2017 11:00,10709.76,197,8274,,,12/2/2017 11:00,10709.76,8274
12/2/2017 12:00,10808.31,199,8358,,,12/2/2017 12:00,10808.31,8358
12/2/2017 13:00,10898.55,201,8442,,,12/2/2017 13:00,10898.55,8442
12/2/2017 14:00,10925.1,201,8442,,,12/2/2017 14:00,10925.1,8442
12/2/2017 15:00,10882.66,201,8442,,,12/2/2017 15:00,10882.66,8442
12/2/2017 16:00,10935,202,8484,,,12/2/2017 16:00,10935,8484
12/2/2017 17:00,11031.01,203,8526,,,12/2/2017 17:00,11031.01,8526
12/2/2017 18:00,10946.88,202,8484,,,12/2/2017 18:00,10946.88,8484
12/2/2017 19:00,10902.69,201,8442,,,12/2/2017 19:00,10902.69,8442
12/2/2017 20:00,10854.83,200,8400,,,12/2/2017 20:00,10854.83,8400
12/2/2017 21:00,10898,201,8442,,,12/2/2017 21:00,10898,8442
12/2/2017 22:00,10936.4,202,8484,,,12/2/2017 22:00,10936.4,8484
12/2/2017 23:00,10980,202,8484,,,12/2/2017 23:00,10980,8484
12/3/2017 00:00,11080.03,204,8568,,,12/3/2017 00:00,11080.03,8568
12/3/2017 01:00,11051.69,204,8568,,,12/3/2017 01:00,11051.69,8568
12/3/2017 02:00,11082.39,204,8568,,,12/3/2017 02:00,11082.39,8568
12/3/2017 03:00,11150.49,205,8610,,,12/3/2017 03:00,11150.49,8610
12/3/2017 04:00,11129.08,205,8610,,,12/3/2017 04:00,11129.08,8610
12/3/2017 05:00,11084.5,204,8568,,,12/3/2017 05:00,11084.5,8568
12/3/2017 06:00,11122.01,205,8610,,,12/3/2017 06:00,11122.01,8610
12/3/2017 07:00,11601.97,214,8988,,,12/3/2017 07:00,11601.97,8988
12/3/2017 08:00,11643.2,215,9030,,,12/3/2017 08:00,11643.2,9030
12/3/2017 09:00,11642.97,215,9030,,,12/3/2017 09:00,11642.97,9030
12/3/2017 10:00,11592.36,214,8988,,,12/3/2017 10:00,11592.36,8988
12/3/2017 11:00,11710,216,9072,,,12/3/2017 11:00,11710,9072
12/3/2017 12:00,11657.87,215,9030,,,12/3/2017 12:00,11657.87,9030
12/3/2017 13:00,11664.81,215,9030,,,12/3/2017 13:00,11664.81,9030
12/3/2017 14:00,11711.02,216,9072,,,12/3/2017 14:00,11711.02,9072
12/3/2017 15:00,11735,216,9072,,,12/3/2017 15:00,11735,9072
12/3/2017 16:00,11350,209,8778,,,12/3/2017 16:00,11350,8778
12/3/2017 17:00,10899.98,201,8442,,,12/3/2017 17:00,10899.98,8442
12/3/2017 18:00,11046.74,204,8568,,,12/3/2017 18:00,11046.74,8568
12/3/2017 19:00,11165.41,206,8652,,,12/3/2017 19:00,11165.41,8652
12/3/2017 20:00,11203.58,206,8652,,,12/3/2017 20:00,11203.58,8652
12/3/2017 21:00,11407.95,210,8820,,,12/3/2017 21:00,11407.95,8820
12/3/2017 22:00,11275.3,208,8736,,,12/3/2017 22:00,11275.3,8736
12/3/2017 23:00,11383.27,210,8820,,,12/3/2017 23:00,11383.27,8820
12/4/2017 00:00,11510.01,212,8904,,,12/4/2017 00:00,11510.01,8904
12/4/2017 01:00,11476.87,212,8904,,,12/4/2017 01:00,11476.87,8904
12/4/2017 02:00,11500,212,8904,,,12/4/2017 02:00,11500,8904
12/4/2017 03:00,11538.39,213,8946,,,12/4/2017 03:00,11538.39,8946
12/4/2017 04:00,11497.01,212,8904,,,12/4/2017 04:00,11497.01,8904
12/4/2017 05:00,11346.81,209,8778,,,12/4/2017 05:00,11346.81,8778
12/4/2017 06:00,11343.58,209,8778,,,12/4/2017 06:00,11343.58,8778
12/4/2017 07:00,11120.7,205,8610,,,12/4/2017 07:00,11120.7,8610
12/4/2017 08:00,11138.45,205,8610,,,12/4/2017 08:00,11138.45,8610
12/4/2017 09:00,11208.07,207,8694,,,12/4/2017 09:00,11208.07,8694
12/4/2017 10:00,11366.91,209,8778,,,12/4/2017 10:00,11366.91,8778
12/4/2017 11:00,11309.02,208,8736,,,12/4/2017 11:00,11309.02,8736
12/4/2017 12:00,11239.01,207,8694,,,12/4/2017 12:00,11239.01,8694
12/4/2017 13:00,11245.2,207,8694,,,12/4/2017 13:00,11245.2,8694
12/4/2017 14:00,11173.9,206,8652,,,12/4/2017 14:00,11173.9,8652
12/4/2017 15:00,11149.25,205,8610,,,12/4/2017 15:00,11149.25,8610
12/4/2017 16:00,11399.96,210,8820,,,12/4/2017 16:00,11399.96,8820
12/4/2017 17:00,11430.02,211,8862,,,12/4/2017 17:00,11430.02,8862
12/4/2017 18:00,11441.27,211,8862,,,12/4/2017 18:00,11441.27,8862
12/4/2017 19:00,11571.03,213,8946,,,12/4/2017 19:00,11571.03,8946
12/4/2017 20:00,11550.01,213,8946,,,12/4/2017 20:00,11550.01,8946
12/4/2017 21:00,11501.72,212,8904,,,12/4/2017 21:00,11501.72,8904
12/4/2017 22:00,11525,212,8904,,,12/4/2017 22:00,11525,8904
12/4/2017 23:00,11607.72,214,8988,,,12/4/2017 23:00,11607.72,8988
12/5/2017 00:00,11505.01,212,8904,,,12/5/2017 00:00,11505.01,8904
12/5/2017 01:00,11577.01,213,8946,,,12/5/2017 01:00,11577.01,8946
12/5/2017 02:00,11600,214,8988,,,12/5/2017 02:00,11600,8988
12/5/2017 03:00,11765.5,217,9114,,,12/5/2017 03:00,11765.5,9114
12/5/2017 04:00,11755.01,217,9114,,,12/5/2017 04:00,11755.01,9114
12/5/2017 05:00,11663.99,215,9030,,,12/5/2017 05:00,11663.99,9030
12/5/2017 06:00,11641.94,215,9030,,,12/5/2017 06:00,11641.94,9030
12/5/2017 07:00,11652,215,9030,,,12/5/2017 07:00,11652,9030
12/5/2017 08:00,11765.76,217,9114,,,12/5/2017 08:00,11765.76,9114
12/5/2017 09:00,11710,216,9072,,,12/5/2017 09:00,11710,9072
12/5/2017 10:00,11733.01,216,9072,,,12/5/2017 10:00,11733.01,9072
12/5/2017 11:00,11800,217,9114,,,12/5/2017 11:00,11800,9114
12/5/2017 12:00,11639.97,215,9030,,,12/5/2017 12:00,11639.97,9030
12/5/2017 13:00,11645,215,9030,,,12/5/2017 13:00,11645,9030
12/5/2017 14:00,11691.58,215,9030,,,12/5/2017 14:00,11691.58,9030
12/5/2017 15:00,11716.99,216,9072,,,12/5/2017 15:00,11716.99,9072
12/5/2017 16:00,11750.22,217,9114,,,12/5/2017 16:00,11750.22,9114
12/5/2017 17:00,11721.99,216,9072,,,12/5/2017 17:00,11721.99,9072
12/5/2017 18:00,11737.58,216,9072,,,12/5/2017 18:00,11737.58,9072
12/5/2017 19:00,11699.99,216,9072,,,12/5/2017 19:00,11699.99,9072
12/5/2017 20:00,11821.74,218,9156,,,12/5/2017 20:00,11821.74,9156
12/5/2017 21:00,11861.14,219,9198,,,12/5/2017 21:00,11861.14,9198
12/5/2017 22:00,12150,224,9408,,,12/5/2017 22:00,12150,9408
12/5/2017 23:00,12249.97,226,9492,,,12/5/2017 23:00,12249.97,9492
12/6/2017 00:00,12259.99,226,9492,,,12/6/2017 00:00,12259.99,9492
12/6/2017 01:00,12275.04,226,9492,,,12/6/2017 01:00,12275.04,9492
12/6/2017 02:00,12449.65,229,9618,,,12/6/2017 02:00,12449.65,9618
12/6/2017 03:00,12432.77,229,9618,,,12/6/2017 03:00,12432.77,9618
12/6/2017 04:00,12461.42,230,9660,,,12/6/2017 04:00,12461.42,9660
12/6/2017 05:00,12577.18,232,9744,,,12/6/2017 05:00,12577.18,9744
12/6/2017 06:00,12899.99,238,9996,,,12/6/2017 06:00,12899.99,9996
12/6/2017 07:00,12620,233,9786,,,12/6/2017 07:00,12620,9786
12/6/2017 08:00,12745.01,235,9870,,,12/6/2017 08:00,12745.01,9870
12/6/2017 09:00,12669.5,233,9786,,,12/6/2017 09:00,12669.5,9786
12/6/2017 10:00,12748.03,235,9870,,,12/6/2017 10:00,12748.03,9870
12/6/2017 11:00,12322.41,227,9534,,,12/6/2017 11:00,12322.41,9534
12/6/2017 12:00,12507.02,230,9660,,,12/6/2017 12:00,12507.02,9660
12/6/2017 13:00,12565,232,9744,,,12/6/2017 13:00,12565,9744
12/6/2017 14:00,12757.95,235,9870,,,12/6/2017 14:00,12757.95,9870
12/6/2017 15:00,13033.05,240,10080,,,12/6/2017 15:00,13033.05,10080
12/6/2017 16:00,13095,241,10122,,,12/6/2017 16:00,13095,10122
12/6/2017 17:00,13160.52,243,10206,,,12/6/2017 17:00,13160.52,10206
12/6/2017 18:00,13590.04,250,10500,,,12/6/2017 18:00,13590.04,10500
12/6/2017 19:00,13541.01,250,10500,,,12/6/2017 19:00,13541.01,10500
12/6/2017 20:00,13855.02,255,10710,,,12/6/2017 20:00,13855.02,10710
12/6/2017 21:00,13955.88,257,10794,,,12/6/2017 21:00,13955.88,10794
12/6/2017 22:00,13581.64,250,10500,,,12/6/2017 22:00,13581.64,10500
12/6/2017 23:00,13634.97,251,10542,,,12/6/2017 23:00,13634.97,10542
12/7/2017 00:00,14000.06,258,10836,,,12/7/2017 00:00,14000.06,10836
12/7/2017 01:00,14063,259,10878,,,12/7/2017 01:00,14063,10878
12/7/2017 02:00,13980,258,10836,,,12/7/2017 02:00,13980,10836
12/7/2017 03:00,14311.44,264,11088,,,12/7/2017 03:00,14311.44,11088
12/7/2017 04:00,14560.02,268,11256,,,12/7/2017 04:00,14560.02,11256
12/7/2017 05:00,14687.98,271,11382,,,12/7/2017 05:00,14687.98,11382
12/7/2017 06:00,14721.04,271,11382,,,12/7/2017 06:00,14721.04,11382
12/7/2017 07:00,13799.95,254,10668,,,12/7/2017 07:00,13799.95,10668
12/7/2017 08:00,14445.09,266,11172,,,12/7/2017 08:00,14445.09,11172
12/7/2017 09:00,14826.02,273,11466,,,12/7/2017 09:00,14826.02,11466
12/7/2017 10:00,15036.95,277,11634,,,12/7/2017 10:00,15036.95,11634
12/7/2017 11:00,15310.02,282,11844,,,12/7/2017 11:00,15310.02,11844
12/7/2017 12:00,14800,273,11466,,,12/7/2017 12:00,14800,11466
12/7/2017 13:00,15150,279,11718,,,12/7/2017 13:00,15150,11718
12/7/2017 14:00,15500,286,12012,,,12/7/2017 14:00,15500,12012
12/7/2017 15:00,15007.01,277,11634,,,12/7/2017 15:00,15007.01,11634
12/7/2017 16:00,15246.02,281,11802,,,12/7/2017 16:00,15246.02,11802
12/7/2017 17:00,15499.16,286,12012,,,12/7/2017 17:00,15499.16,12012
12/7/2017 18:00,16030,295,12390,,,12/7/2017 18:00,16030,12390
12/7/2017 19:00,16599,306,12852,,,12/7/2017 19:00,16599,12852
12/7/2017 20:00,16960.27,313,13146,,,12/7/2017 20:00,16960.27,13146
12/7/2017 21:00,17181.45,317,13314,,,12/7/2017 21:00,17181.45,13314
12/7/2017 22:00,16640,307,12894,,,12/7/2017 22:00,16640,12894
12/7/2017 23:00,16350.04,301,12642,,,12/7/2017 23:00,16350.04,12642
12/8/2017 00:00,15600.01,287,12054,,,12/8/2017 00:00,15600.01,12054
12/8/2017 01:00,15498.02,286,12012,,,12/8/2017 01:00,15498.02,12012
12/8/2017 02:00,15899,293,12306,,,12/8/2017 02:00,15899,12306
12/8/2017 03:00,15881.47,293,12306,,,12/8/2017 03:00,15881.47,12306
12/8/2017 04:00,15300.03,282,11844,,,12/8/2017 04:00,15300.03,11844
12/8/2017 05:00,15245.12,281,11802,,,12/8/2017 05:00,15245.12,11802
12/8/2017 06:00,14900,275,11550,,,12/8/2017 06:00,14900,11550
12/8/2017 07:00,14849.99,274,11508,,,12/8/2017 07:00,14849.99,11508
12/8/2017 08:00,14794.48,273,11466,,,12/8/2017 08:00,14794.48,11466
12/8/2017 09:00,14998.96,276,11592,,,12/8/2017 09:00,14998.96,11592
12/8/2017 10:00,15889.54,293,12306,,,12/8/2017 10:00,15889.54,12306
12/8/2017 11:00,15265.69,281,11802,,,12/8/2017 11:00,15265.69,11802
12/8/2017 12:00,15235.04,281,11802,,,12/8/2017 12:00,15235.04,11802
12/8/2017 13:00,14869.99,274,11508,,,12/8/2017 13:00,14869.99,11508
12/8/2017 14:00,15131,279,11718,,,12/8/2017 14:00,15131,11718
12/8/2017 15:00,15196.84,280,11760,,,12/8/2017 15:00,15196.84,11760
